,県名,料理名,説明
1290,宮崎県,ざぶ汁,「ざぶ汁」は主に根菜類の野菜などの色々な食材を”ざぶざぶ”と煮ることからこの名...
1291,宮崎県,とりめし,「とりめし」は、季節の野菜や鶏肉を使った炊き込みご飯の農家飯として、稲刈りや...
1292,宮崎県,日向黒皮かぼちゃの煮物,温暖な気候に恵まれ、日照時間が全国トップクラスの宮崎県で、日光をたっぷり浴び...
1293,宮崎県,れんこんのすり流し汁／れんこんのごりごり汁,水沼神社のほとりにある湖水が池のれんこんは、第七代高鍋藩主秋月種成が、貧しい...
1294,宮崎県,がね,「がね」は、南九州（都城市・鹿児島県）地方などの代表的な郷土料理である。「が...
1295,宮崎県,いりこもち,名前の由来は、炒ったもち米からつくることから、「いりこもち」と呼ばれる。江戸...
1296,宮崎県,地鶏の味噌ころばかし,宮崎県で地鶏といえば「地頭鶏（じとっこ）」である。地頭鶏とは、宮崎県および鹿...
1297,宮崎県,酢のしゅい,「酢のしゅい」は、おろした大根とイワシを酢と醤油で煮た温かい酢の汁物で、「し...
1298,宮崎県,せりのよごし,せりはセリ科の多年草で、日本全国の山野に自生している。古く奈良時代にはすでに...
1299,宮崎県,七とこずし,「七とこずし」は旧島津藩（きゅうしまづはん）の都城（みやこのじょう）地方に伝...
1300,宮崎県,めの餅あられ,「めの餅飾り」とは南九州地方に伝わる小正月の伝統行事で、五穀豊穣、家内安全を...
1301,宮崎県,おび天,「おび天（飫肥天）」とは、宮崎県日南市飫肥（おび）地区の郷土料理で、魚肉練り...
1302,宮崎県,かに巻き汁,「かに巻き汁」は宮崎県南部の北郷町（きたごうちょう）に伝わる郷土料理で、北郷...
1303,宮崎県,ねりくり／ねったぼ／芋もち,宮崎県ではさつまいものことを甘藷（かんしょ）と呼ぶ、甘藷（かんしょ）でつくる...
1304,宮崎県,つわぶきの油炒め,つわぶきは、日本原産で本州の福島県・石川県以南に自生しているが、主に、九州地...
1305,鹿児島県,さつまえび雑煮,日本各地で、その内容に特色があらわれる「雑煮」。出汁の素材や味、中に入れる具材...
1306,鹿児島県,がね,「がね」は鹿児島県の特産品として全国に知られるさつまいもを食材とした郷土料理。...
1307,鹿児島県,つけあげ,「つけあげ」は、他県で“さつまあげ”、“てんぷら”、“揚げかまぼこ”などと呼ば...
1308,鹿児島県,鶏飯,「鶏飯」は、ほぐした鶏肉、干ししいたけ、錦糸卵、パパイヤの味噌漬け、みかんの皮...
1309,鹿児島県,さつま汁,「さつま汁」とは、鶏肉を使った具だくさんな味噌汁のこと。『薩摩旧伝集』によると...
1310,鹿児島県,ぶり大根,鹿児島県の特産品であるブリと大根を使った「ぶり大根」は冬の定番料理として親しま...
1311,鹿児島県,黒糖,「黒糖」は、とうきびを細かくカットし、圧搾機にかけて絞り出した汁を煮詰めてつく...
1312,鹿児島県,みき,「みき」は、米とさつまいも、砂糖を使った乳酸菌発酵飲料で、奄美地域の他に沖縄県...
1313,鹿児島県,ミズイカのマダ汁,ミズイカはアオリイカの別称で、胴長40cmにもなる比較的大きなイカである。透き...
1314,鹿児島県,豚骨野菜,「豚骨野菜」は、大きく切った骨付きの豚肉とツワブキ、昆布、大根、人参、コシャマ...
1315,鹿児島県,パパイヤ漬け,「パパイヤ漬け」は、パパイヤの若い実を塩漬けした後、味噌や醤油などで漬けたもの...
1316,鹿児島県,三献,正月料理といえばおせち料理や雑煮であるが、奄美地域では「三献」が食される。餅入...
1317,鹿児島県,油ゾーメン,「油ゾーメン」は、豚肉と野菜、そうめんを炒めた郷土料理である。沖縄の「そうめん...
1318,鹿児島県,ふくれ菓子,小麦粉，重曹，黒糖などを混ぜて蒸した郷土菓子の「ふくれ菓子」。重曹を使ってふっ...
1319,鹿児島県,白熊,「白熊」は、削った氷に練乳をかけ、その上にチェリーやレーズン、みかん、パイン、...
1320,鹿児島県,へちま汁,「へちま汁」は、へちま入りの味噌汁を、そうめんが入った器の中に入れて食べる鹿児...
1321,鹿児島県,豚汁,鹿児島県の特産品の一つである豚肉。飼育頭数は全国1位で、かごしま黒豚がブランド...
1322,鹿児島県,さつますもじ,鹿児島県では「ちらしずし」のことを、かつての宮中の女房言葉から「すもじ」という...
1323,鹿児島県,かしゃもち,「かしゃもち」は、奄美地域でつくられる、よもぎを使った餅菓子のことである。“か...
1324,鹿児島県,げたんは,「げたんは」は、かつて米の集荷地であった横川町（現・霧島市）に集まる人をもてな...
1325,鹿児島県,かるかん,「かるかん」は、かるかん粉、山芋、水を使ってつくる鹿児島県の銘菓として全国に知...
1326,鹿児島県,からいもねったぼ,「からいもねったぼ」は鹿児島県の特産品として全国に知られるさつまいもを使った郷...
1327,鹿児島県,からいもごはん,「からいもごはん」は、鹿児島県の特産品として全国に知られるさつまいもを使った郷...
1328,鹿児島県,じゃんぼ餅,「じゃんぼ餅」とは、つきたての餅やもち米粉を使っただんご串を2本さして、とろみ...
1329,鹿児島県,あくまき,「あくまき」は、主に端午の節句で食べられる鹿児島県独特の餅菓子で、“ちまき”と...
1330,鹿児島県,豚味噌,「豚味噌」は、鹿児島県を代表する食材である豚肉と味噌を合わせてつくる料理である...
1331,鹿児島県,豚骨,「豚骨」とは、豚の骨付きあばら肉を焼いて芋焼酎で炒りつけてこんにゃくや大根など...
1332,鹿児島県,鶏刺し,鹿児島県では、江戸時代から薩摩武士たちが士風高揚のため、盛んに闘鶏をおこなって...
1333,鹿児島県,きびなごの刺身,鹿児島県は、鹿児島湾、東シナ海、太平洋など広い漁場に恵まれ、海の幸も豊富である...
1334,鹿児島県,酒ずし,江戸時代からの歴史を持つといわれる「酒ずし」。薩摩藩主であった島津の殿様が、花...
1335,沖縄県,中身汁,豚肉がよく食べられる沖縄県では、余すところなく料理に使うことから「鳴き声以外は...
1336,沖縄県,クーブイリチー,沖縄県の郷土料理でよく耳にする“イリチー”とは炒め煮のことを指し、乾物や根菜類...
1337,沖縄県,イナムドゥチ,沖縄県では、「イナ」はイノシシ、「ムドゥチ」はもどきの意味を持ち、郷土料理の...
1338,沖縄県,クファジューシー,「ジューシー」には炊き込み形式の「クファ（堅い）ジューシー」と雑炊形式の「ヤファラ（軟ら...
1339,沖縄県,ソーミンタシャー,「ソーミンタシヤー」はそうめんを炒めた沖縄県の家庭料理。沖縄の調理法の炒め物に「タシ...
1340,沖縄県,ラフテー,沖縄県の琉球料理は「豚に始まり豚に終わる」と言われ、肉はもちろんのこと、内臓や顔、耳、...
1341,沖縄県,ターンムディンガク,「ターンムディンガク」は田芋をきんとんのように甘く練り上げた料理で、「サーターダーンム」...
1342,沖縄県,サーターアンダーギー,中国からの影響を受け発展してきた琉球王国は、琉球菓子にも中国風と和風が入り混じ...
1343,沖縄県,カーサームーチー,「カーサームーチー」（ムーチー、カーサムーチー、鬼餅とも呼ばれる）は、月桃の葉で包んで蒸...
1344,沖縄県,ソーキ汁,豚を余すところなく料理するが、骨付き肉をよく使う。豚の骨付きあばら肉である軟らかく煮込...
1345,沖縄県,ゴーヤーチャンプルー,沖縄を代表する庶民料理に「チャンプルー」があります。「チャンプルー」は焼いた島豆腐と季節...
1346,沖縄県,イカスミ汁,「イカスミ汁」は、イカ墨を加えた真っ黒な汁物で、白イカとも呼ばれるアオリイカと脂身の少...
1347,沖縄県,人参シリシリー,「人参シリシリー」は、“シリシリ器”（大きな付き穴のおろし金）でおろした人参を炒めて卵でと...
1348,沖縄県,ミヌダル,ミヌダルは、豚のロース肉の薄切りに黒ゴマだれをまぶして蒸しあげたもので、真っ黒な仕上...
1349,沖縄県,ミミガーさしみ,ミミガーは豚の耳、刺身は和え物のこと。豚肉文化が古く根付く沖縄県では、肉はもちろん内...
1350,沖縄県,ナーベーラーンブシー,「ナーベーラー」はへちまのことで、「ンブシー」は豆腐や野菜と豚肉を味噌で煮込む煮物と汁...
1351,沖縄県,チムシンジ,「チムシンジ」は、「チム（豚レバー）」の「シンジ（煎じ汁）」で、貧血気味や風邪を引いた時な...
1352,沖縄県,ジーマーミ豆腐,ジーマーミは落花生のことで、落花生の絞り汁にンムクジ（いもくず）を水で溶いて火にかけ...
1353,沖縄県,足ティビチ,足ティビチとは「ティビチ」とは、沖縄の言葉で「チマグー」と呼ばれる豚の足を、クー...
1354,沖縄県,沖縄そば,「沖縄そば」は、そば粉を使わず小麦粉だけを使い、かん水で練って作る太めの麺と、...
